FECHA,TEMPERATURA,PRECIPITACION,VIENTO,Codigo Postal
2024-05-23,13.5,0.0,False,
2024-05-24,17.6,0.0,False,
2024-05-25,16.6,0.0,False,
2024-05-26,17.2,0.0,False,
2024-05-27,18.0,0.0,False,
2024-05-28,20.7,0.0,False,
2024-05-29,21.6,0.0,False,
2024-05-30,22.8,0.0,False,
2024-05-31,20.9,0.0,False,
2024-06-01,17.7,0.0,False,
2024-06-02,17.8,0.0,False,
2024-06-03,20.1,0.0,False,
2024-06-04,21.1,0.0,False,
2024-06-05,22.1,0.0,False,
2024-06-06,22.0,8.4,False,
2024-06-07,24.6,0.0,False,
2024-06-08,17.8,4.2,False,
2024-06-09,17.4,0.0,False,
2024-06-10,15.4,11.2,False,
2024-06-11,17.0,0.0,False,
2024-06-12,17.9,0.0,False,
2024-06-13,18.8,0.0,False,
2024-06-14,19.8,0.0,False,
2024-06-15,20.6,0.0,False,
2024-06-16,19.3,0.0,False,
2024-06-17,19.8,0.0,False,
2024-06-18,17.0,0.9,False,
2024-06-19,16.0,0.1,False,
2024-06-20,14.0,3.1,False,
2024-06-21,18.1,0.0,False,
2024-06-22,19.2,0.0,False,
2024-06-23,21.9,0.0,False,
2024-06-24,22.6,0.0,False,
2024-06-25,22.3,1.5,False,
2024-06-26,21.9,0.2,False,
2024-06-27,23.2,0.0,False,
2024-06-28,19.8,0.2,False,
2024-06-29,17.1,0.7,False,
2024-06-30,18.9,0.0,False,
2024-07-01,20.1,0.0,False,
2024-07-02,21.9,0.0,False,
2024-07-03,23.0,0.0,False,
2024-07-04,24.4,0.0,False,
2024-07-05,25.6,0.0,False,
2024-07-06,24.9,0.0,False,
2024-07-07,22.0,0.0,False,
2024-07-08,21.3,0.0,False,
2024-07-09,21.9,0.0,False,
2024-07-10,23.4,0.0,False,
2024-07-11,25.4,0.0,False,
2024-07-12,24.4,0.0,False,
2024-07-13,24.2,0.0,False,
2024-07-14,22.2,0.0,False,
2024-07-15,21.6,0.0,False,
2024-07-16,21.8,0.0,False,
2024-07-17,21.9,0.0,False,
2024-07-18,23.7,0.0,False,
2024-07-19,25.3,0.0,False,
2024-07-20,24.2,0.0,False,
2024-07-21,24.4,0.0,False,
2024-07-22,24.4,0.0,False,
2024-07-23,26.2,0.0,False,
2024-07-24,28.6,0.0,False,
2024-07-25,28.9,0.0,False,
2024-07-26,28.6,0.0,False,
2024-07-27,28.8,0.0,False,
2024-07-28,30.0,0.0,False,
2024-07-29,28.1,0.0,False,
2024-07-30,28.0,0.0,False,
2024-07-31,26.2,0.0,False,
2024-01-01,4.5,0.0,False,
2024-01-02,3.9,0.0,False,
2024-01-03,8.5,0.0,False,
2024-01-04,7.3,0.0,False,
2024-01-05,5.2,0.0,False,
2024-01-06,4.6,0.0,False,
2024-01-07,3.7,0.0,False,
2024-01-08,2.8,0.0,False,
2024-01-09,3.7,0.0,False,
2024-01-10,4.3,0.0,False,
2024-01-11,3.4,0.0,False,
2024-01-12,1.6,0.0,False,
2024-01-13,3.6,0.0,False,
2024-01-14,5.7,2.2,False,
2024-01-15,9.4,5.6,False,
2024-01-16,11.1,0.2,False,
2024-01-17,9.4,7.2,False,
2024-01-18,9.7,0.0,False,
2024-01-19,4.9,23.9,False,
2024-01-20,4.6,0.0,False,
2024-01-21,6.1,0.0,False,
2024-01-22,4.7,0.0,False,
2024-01-23,7.9,0.0,False,
2024-01-24,10.7,0.0,False,
2024-01-25,10.4,0.0,False,
2024-01-26,11.0,0.0,False,
2024-01-27,10.7,0.0,False,
2024-01-28,9.6,0.0,False,
2024-01-29,9.5,0.0,False,
2024-01-30,7.9,0.0,False,
2024-01-31,5.4,0.0,False,
2024-02-01,8.9,0.0,False,
2024-02-02,8.9,0.0,False,
2024-02-03,8.2,0.0,False,
2024-02-04,8.7,0.0,False,
2024-02-05,7.9,0.0,False,
2024-02-06,7.8,0.0,False,
2024-02-07,6.8,0.0,False,
2024-02-08,7.6,0.7,False,
2024-02-09,7.2,11.3,False,
2024-02-10,5.6,0.3,False,
2024-02-11,3.2,0.1,False,
2024-02-12,7.2,0.1,False,
2024-02-13,9.7,0.0,False,
2024-02-14,11.0,0.0,False,
2024-02-15,9.7,3.6,False,
2024-02-16,9.7,0.0,False,
2024-02-17,9.1,0.0,False,
2024-02-18,9.0,0.0,False,
2024-02-19,10.7,0.0,False,
2024-02-20,10.0,0.0,False,
2024-02-21,8.5,0.0,False,
2024-02-22,8.0,3.8,False,
2024-02-23,4.0,0.4,False,
2024-02-24,4.5,0.0,False,
2024-02-25,6.8,0.7,False,
2024-02-26,6.1,0.1,False,
2024-02-27,5.1,0.0,False,
2024-02-28,6.7,0.0,False,
2024-02-29,6.1,0.0,False,
2024-03-01,5.1,0.0,False,
2024-03-02,3.4,9.2,False,
2024-03-03,3.6,0.0,False,
2024-03-04,6.5,0.0,False,
2024-03-05,6.9,0.0,False,
2024-03-06,6.2,0.0,False,
2024-03-07,5.4,4.7,False,
2024-03-08,4.0,7.2,False,
2024-03-09,3.1,6.5,False,
2024-03-10,5.3,2.3,False,
2024-03-11,7.6,0.0,False,
2024-03-12,8.1,0.0,False,
2024-03-13,10.0,0.0,False,
2024-03-14,9.2,0.0,False,
2024-03-15,9.7,0.0,False,
2024-03-16,10.3,0.0,False,
2024-03-17,12.9,0.0,False,
2024-03-18,13.6,0.0,False,
2024-03-19,15.0,0.0,False,
2024-03-20,14.7,0.0,False,
2024-03-21,15.3,0.5,False,
2024-03-22,16.1,0.0,False,
2024-03-23,15.8,0.0,False,
2024-03-24,13.9,0.0,False,
2024-03-25,9.5,4.6,False,
2024-03-26,3.9,2.1,False,
2024-03-27,6.1,1.9,False,
2024-03-28,7.9,11.3,False,
2024-03-29,4.9,7.0,False,
2024-03-30,4.4,7.8,False,
2024-03-31,3.9,9.2,False,
2024-04-01,5.4,0.2,False,
2024-04-02,7.3,0.0,False,
2024-04-03,10.3,0.0,False,
2024-04-04,11.6,0.0,False,
2024-04-05,13.7,0.0,False,
2024-04-06,15.9,0.0,False,
2024-04-07,15.1,0.0,False,
2024-04-08,10.6,0.2,False,
2024-04-09,8.3,0.0,False,
2024-04-10,11.0,0.0,False,
2024-04-11,16.1,0.0,False,
2024-04-12,16.1,0.0,False,
2024-04-13,17.3,0.0,False,
2024-04-14,17.5,0.0,False,
2024-04-15,18.5,0.0,False,
2024-04-16,16.4,0.0,False,
2024-04-17,12.5,0.0,False,
2024-04-18,12.1,0.0,False,
2024-04-19,11.4,0.0,False,
2024-04-20,14.7,0.0,False,
2024-04-21,13.7,0.0,False,
2024-04-22,9.7,0.0,False,
2024-04-23,7.7,0.0,False,
2024-04-24,8.8,0.0,False,
2024-04-25,10.3,0.0,False,
2024-04-26,10.3,0.0,False,
2024-04-27,7.9,11.5,False,
2024-04-28,8.8,0.0,False,
2024-04-29,10.1,0.0,False,
2024-04-30,10.2,0.0,False,
2024-05-01,7.7,0.2,False,
2024-05-02,7.5,0.0,False,
2024-05-03,9.9,0.0,False,
2024-05-04,13.4,0.0,False,
2024-05-05,13.2,3.8,False,
2024-05-06,12.2,1.1,False,
2024-05-07,13.0,0.0,False,
2024-05-08,14.2,0.0,False,
2024-05-09,16.9,0.0,False,
2024-05-10,18.9,0.0,False,
2024-05-11,18.4,0.0,False,
2024-05-12,18.7,0.0,False,
2024-05-13,18.3,0.0,False,
2024-05-14,12.1,0.3,False,
2024-05-15,11.3,0.0,False,
2024-05-16,10.4,0.0,False,
2024-05-17,11.9,0.2,False,
2024-05-18,13.1,0.0,False,
2024-05-19,13.0,0.0,False,
2024-05-20,12.1,0.0,False,
2024-05-21,12.4,0.7,False,
2024-05-22,13.2,0.0,False,
2024-05-23,15.3,0.0,False,
2024-05-24,16.9,0.0,False,
2024-05-25,18.8,0.0,False,
2024-05-26,19.4,0.0,False,
2024-05-27,20.3,0.0,False,
2024-05-28,20.4,0.0,False,
2024-05-29,23.0,0.0,False,
2024-05-30,23.3,0.0,False,
2024-05-31,19.0,0.0,False,
2024-06-01,16.1,0.0,False,
2024-06-02,17.0,0.0,False,
2024-06-03,18.9,0.0,False,
2024-06-04,20.8,0.0,False,
2024-06-05,23.2,0.0,False,
2024-06-06,23.7,4.0,False,
2024-06-07,23.5,0.0,False,
2024-06-08,17.1,3.3,False,
2024-06-09,16.3,0.0,False,
2024-06-10,13.8,19.6,False,
2024-06-11,15.7,0.0,False,
2024-06-12,16.1,0.0,False,
2024-06-13,17.2,0.0,False,
2024-06-14,20.7,0.0,False,
2024-06-15,20.1,0.0,False,
2024-06-16,20.3,0.0,False,
2024-06-17,20.7,0.0,False,
2024-06-18,18.1,0.9,False,
2024-06-19,15.9,0.0,False,
2024-06-20,13.5,8.1,False,
2024-06-21,18.0,0.0,False,
2024-06-22,20.5,0.0,False,
2024-06-23,21.0,0.0,False,
2024-06-24,21.9,0.0,False,
2024-06-25,23.4,1.5,False,
2024-06-26,21.8,0.2,False,
2024-06-27,23.6,0.0,False,
2024-06-28,20.0,0.2,False,
2024-06-29,16.0,1.0,False,
2024-06-30,18.1,0.0,False,
2024-07-01,20.7,0.0,False,
2024-07-02,20.6,0.0,False,
2024-07-03,22.8,0.0,False,
2024-07-04,25.9,0.0,False,
2024-07-05,26.8,0.0,False,
2024-07-06,24.8,0.0,False,
2024-07-07,20.7,0.0,False,
2024-07-08,22.9,0.0,False,
2024-07-09,23.3,0.0,False,
2024-07-10,24.2,0.0,False,
2024-07-11,26.0,0.0,False,
2024-07-12,24.5,0.0,False,
2024-07-13,22.8,0.0,False,
2024-07-14,23.8,0.0,False,
2024-07-15,22.6,0.0,False,
2024-07-16,22.5,0.0,False,
2024-07-17,24.2,0.0,False,
2024-07-18,25.9,0.0,False,
2024-07-19,27.2,0.0,False,
2024-07-20,25.9,0.0,False,
2024-07-21,23.4,0.0,False,
2024-07-22,23.8,0.0,False,
2024-07-23,27.3,0.0,False,
2024-07-24,29.5,0.0,False,
2024-07-25,29.8,0.0,False,
2024-07-26,28.2,0.0,False,
2024-07-27,28.6,0.0,False,
2024-07-28,28.8,0.0,False,
2024-07-29,27.2,0.0,False,
2024-07-30,27.6,0.0,False,
2024-07-31,28.0,0.0,False,
2024-01-01,5.1,0.0,False,
2024-01-02,3.5,0.1,False,
2024-01-03,9.0,4.3,False,
2024-01-04,7.3,4.9,False,
2024-01-05,5.0,0.5,False,
2024-01-06,4.6,0.0,False,
2024-01-07,4.2,0.0,False,
2024-01-08,1.8,0.0,False,
2024-01-09,4.2,0.0,False,
2024-01-10,4.3,0.0,False,
2024-01-11,3.8,0.0,False,
2024-01-12,3.5,0.0,False,
2024-01-13,5.4,0.0,False,
2024-01-14,5.8,2.4,False,
2024-01-15,9.1,7.7,False,
2024-01-16,10.8,0.3,False,
2024-01-17,9.1,13.7,False,
2024-01-18,9.5,0.1,False,
2024-01-19,4.9,27.5,False,
2024-01-20,5.3,0.0,False,
2024-01-21,6.6,0.0,False,
2024-01-22,4.4,0.0,False,
2024-01-23,8.4,0.0,False,
2024-01-24,10.7,0.0,False,
2024-01-25,10.0,0.0,False,
2024-01-26,10.7,0.0,False,
2024-01-27,12.5,0.0,False,
2024-01-28,11.7,0.0,False,
2024-01-29,10.9,0.0,False,
2024-01-30,7.4,0.0,False,
2024-01-31,6.7,0.0,False,
2024-02-01,8.6,0.0,False,
2024-02-02,8.7,0.0,False,
2024-02-03,9.8,0.0,False,
2024-02-04,8.3,0.0,False,
2024-02-05,7.6,0.0,False,
2024-02-06,7.7,0.0,False,
2024-02-07,6.5,0.0,False,
2024-02-08,8.0,0.8,False,
2024-02-09,7.8,10.6,False,
2024-02-10,5.4,0.4,False,
2024-02-11,3.8,0.4,False,
2024-02-12,8.0,0.1,False,
2024-02-13,10.9,0.0,False,
2024-02-14,12.5,0.0,False,
2024-02-15,11.2,3.2,False,
2024-02-16,10.4,0.0,False,
2024-02-17,9.1,0.0,False,
2024-02-18,9.5,0.0,False,
2024-02-19,10.8,0.0,False,
2024-02-20,10.6,0.0,False,
2024-02-21,8.5,0.0,False,
2024-02-22,8.3,3.1,False,
2024-02-23,4.4,0.3,False,
2024-02-24,4.9,0.0,False,
2024-02-25,7.4,0.8,False,
2024-02-26,6.3,0.0,False,
2024-02-27,5.9,0.0,False,
2024-02-28,7.7,0.0,False,
2024-02-29,6.1,0.0,False,
2024-03-01,5.7,0.0,False,
2024-03-02,3.8,7.4,False,
2024-03-03,3.9,0.0,False,
2024-03-04,7.1,0.0,False,
2024-03-05,7.7,0.0,False,
2024-03-06,8.7,0.0,False,
2024-03-07,7.3,6.2,False,
2024-03-08,4.9,8.9,False,
2024-03-09,3.9,6.0,False,
2024-03-10,5.8,1.4,False,
2024-03-11,7.9,0.0,False,
2024-03-12,8.8,0.0,False,
2024-03-13,11.5,0.0,False,
2024-03-14,9.3,0.0,False,
2024-03-15,10.4,0.0,False,
2024-03-16,11.8,0.0,False,
2024-03-17,13.7,0.0,False,
2024-03-18,14.2,0.0,False,
2024-03-19,16.3,0.0,False,
2024-03-20,15.8,0.0,False,
2024-03-21,16.7,0.0,False,
2024-03-22,17.5,0.0,False,
2024-03-23,16.8,0.0,False,
2024-03-24,15.5,0.0,False,
2024-03-25,10.3,5.0,False,
2024-03-26,4.4,2.9,False,
2024-03-27,6.7,2.0,False,
2024-03-28,8.3,12.1,False,
2024-03-29,5.8,8.9,False,
2024-03-30,6.1,7.8,False,
2024-03-31,5.0,8.5,False,
2024-04-01,6.3,0.0,False,
2024-04-02,7.9,0.0,False,
2024-04-03,11.3,0.0,False,
2024-04-04,12.3,0.0,False,
2024-04-05,15.3,0.0,False,
2024-04-06,17.0,0.0,False,
2024-04-07,16.1,0.0,False,
2024-04-08,11.1,0.0,False,
2024-04-09,9.1,0.0,False,
2024-04-10,12.4,0.0,False,
2024-04-11,16.8,0.0,False,
2024-04-12,16.9,0.0,False,
2024-04-13,18.0,0.0,False,
2024-04-14,18.5,0.0,False,
2024-04-15,19.0,0.0,False,
2024-04-16,16.9,0.0,False,
2024-04-17,14.0,0.0,False,
2024-04-18,13.4,0.0,False,
2024-04-19,12.8,0.0,False,
2024-04-20,16.0,0.0,False,
2024-04-21,15.2,0.0,False,
2024-04-22,10.8,0.0,False,
2024-04-23,8.9,0.0,False,
2024-04-24,10.3,0.0,False,
2024-04-25,11.1,0.0,False,
2024-04-26,10.9,0.0,False,
2024-04-27,8.7,11.1,False,
2024-04-28,9.2,0.0,False,
2024-04-29,11.4,0.0,False,
2024-04-30,10.6,0.0,False,
2024-05-01,8.0,0.7,False,
2024-05-02,7.9,0.0,False,
2024-05-03,10.4,0.0,False,
2024-05-04,13.9,0.0,False,
2024-05-05,13.7,2.5,False,
2024-05-06,13.1,0.4,False,
2024-05-07,13.7,0.0,False,
2024-05-08,15.2,0.0,False,
2024-05-09,18.3,0.0,False,
2024-05-10,20.3,0.0,False,
2024-05-11,19.5,0.0,False,
2024-05-12,19.7,0.0,False,
2024-05-13,19.0,0.0,False,
2024-05-14,12.5,0.3,False,
2024-05-15,11.3,0.0,False,
2024-05-16,11.0,0.0,False,
2024-05-17,12.5,0.3,False,
2024-05-18,14.1,0.0,False,
2024-05-19,13.8,0.0,False,
2024-05-20,13.0,0.0,False,
2024-05-21,12.9,0.1,False,
2024-05-22,13.8,0.0,False,
2024-05-23,16.4,0.0,False,
2024-05-24,17.9,0.0,False,
2024-05-25,19.6,0.0,False,
2024-05-26,19.8,0.0,False,
2024-05-27,20.5,0.0,False,
2024-05-28,21.4,0.0,False,
2024-05-29,23.9,0.0,False,
2024-05-30,24.4,0.0,False,
2024-05-31,19.8,0.0,False,
2024-06-01,17.0,0.0,False,
2024-06-02,17.7,0.0,False,
2024-06-03,19.9,0.0,False,
2024-06-04,21.8,0.0,False,
2024-06-05,23.8,0.0,False,
2024-06-06,24.3,9.6,False,
2024-06-07,24.8,0.0,False,
2024-06-08,17.5,5.0,False,
2024-06-09,16.9,0.0,False,
2024-06-10,14.8,12.4,False,
2024-06-11,16.7,0.0,False,
2024-06-12,17.1,0.0,False,
2024-06-13,18.2,0.0,False,
2024-06-14,20.8,0.0,False,
2024-06-15,20.4,0.0,False,
2024-06-16,20.6,0.0,False,
2024-06-17,21.1,0.0,False,
2024-06-18,18.3,0.7,False,
2024-06-19,16.2,0.0,False,
2024-06-20,14.1,11.6,False,
2024-06-21,18.8,0.0,False,
2024-06-22,20.9,0.0,False,
2024-06-23,21.7,0.0,False,
2024-06-24,22.6,0.0,False,
2024-06-25,24.2,16.5,False,
2024-06-26,22.2,0.2,False,
2024-06-27,24.2,0.0,False,
2024-06-28,20.7,0.0,False,
2024-06-29,16.3,1.3,False,
2024-06-30,18.8,0.0,False,
2024-07-01,21.3,0.0,False,
2024-07-02,21.3,0.0,False,
2024-07-03,23.9,0.0,False,
2024-07-04,26.6,0.0,False,
2024-07-05,27.3,0.0,False,
2024-07-06,25.1,0.0,False,
2024-07-07,21.5,0.0,False,
2024-07-08,23.1,0.0,False,
2024-07-09,23.5,0.0,False,
2024-07-10,24.3,0.0,False,
2024-07-11,25.9,0.0,False,
2024-07-12,24.5,0.0,False,
2024-07-13,23.4,0.0,False,
2024-07-14,23.7,0.0,False,
2024-07-15,22.5,0.0,False,
2024-07-16,23.0,0.0,False,
2024-07-17,24.6,0.0,False,
2024-07-18,25.9,0.0,False,
2024-07-19,27.1,0.0,False,
2024-07-20,25.7,0.0,False,
2024-07-21,23.4,0.0,False,
2024-07-22,24.1,0.0,False,
2024-07-23,28.0,0.0,False,
2024-07-24,30.0,0.0,False,
2024-07-25,29.9,0.0,False,
2024-07-26,28.4,0.0,False,
2024-07-27,28.6,0.0,False,
2024-07-28,29.0,0.0,False,
2024-07-29,27.6,0.0,False,
2024-07-30,28.1,0.0,False,
2024-07-31,27.5,0.0,False,
2024-01-01,9.2,0.0,False,
2024-01-02,6.8,0.0,False,
2024-01-03,11.2,0.0,False,
2024-01-04,10.2,0.0,False,
2024-01-05,8.9,0.0,False,
2024-01-06,8.7,0.0,False,
2024-01-07,9.2,0.0,False,
2024-01-08,7.2,0.0,False,
2024-01-09,6.6,0.0,False,
2024-01-10,7.0,0.0,False,
2024-01-11,8.0,0.0,False,
2024-01-12,6.9,0.0,False,
2024-01-13,8.2,0.0,False,
2024-01-14,8.7,0.0,False,
2024-01-15,11.5,0.0,False,
2024-01-16,13.2,0.0,False,
2024-01-17,11.6,0.0,False,
2024-01-18,12.6,0.0,False,
2024-01-19,8.3,0.0,False,
2024-01-20,9.3,0.0,False,
2024-01-21,10.9,0.0,False,
2024-01-22,9.1,0.0,False,
2024-01-23,13.2,0.0,False,
2024-01-24,16.4,0.0,False,
2024-01-25,16.5,0.0,False,
2024-01-26,17.3,0.0,False,
2024-01-27,16.8,0.0,False,
2024-01-28,16.0,0.0,False,
2024-01-29,14.6,0.0,False,
2024-01-30,12.7,0.0,False,
2024-01-31,10.8,0.0,False,
2024-02-01,15.1,0.0,False,
2024-02-02,14.6,0.0,False,
2024-02-03,14.4,0.0,False,
2024-02-04,15.5,0.0,False,
2024-02-05,13.8,0.0,False,
2024-02-06,12.3,0.0,False,
2024-02-07,9.9,0.0,False,
2024-02-08,10.3,0.0,False,
2024-02-09,9.7,0.0,False,
2024-02-10,8.7,0.0,False,
2024-02-11,6.4,0.0,False,
2024-02-12,11.1,0.0,False,
2024-02-13,13.2,0.0,False,
2024-02-14,15.5,0.0,False,
2024-02-15,13.3,0.0,False,
2024-02-16,14.3,0.0,False,
2024-02-17,15.1,0.0,False,
2024-02-18,15.5,0.0,False,
2024-02-19,16.8,0.0,False,
2024-02-20,16.5,0.0,False,
2024-02-21,13.4,0.0,False,
2024-02-22,11.4,0.0,False,
2024-02-23,7.8,0.0,False,
2024-02-24,8.0,0.0,False,
2024-02-25,9.8,0.0,False,
2024-02-26,10.2,0.0,False,
2024-02-27,10.6,0.0,False,
2024-02-28,12.3,0.0,False,
2024-02-29,11.3,0.0,False,
2024-03-01,9.5,0.0,False,
2024-03-02,6.6,0.0,False,
2024-03-03,7.4,0.0,False,
2024-03-04,9.7,0.0,False,
2024-03-05,12.0,0.0,False,
2024-03-06,12.2,0.0,False,
2024-03-07,9.3,0.0,False,
2024-03-09,6.4,0.0,False,
2024-03-10,9.2,0.0,False,
2024-03-11,11.8,0.0,False,
2024-03-12,14.3,0.0,False,
2024-03-13,16.7,0.0,False,
2024-03-14,14.3,0.0,False,
2024-03-15,14.9,0.0,False,
2024-03-16,15.5,0.0,False,
2024-03-17,18.4,0.0,False,
2024-03-18,19.0,0.0,False,
2024-03-19,20.6,0.0,False,
2024-03-20,20.0,0.0,False,
2024-03-21,20.1,0.0,False,
2024-03-22,21.3,0.0,False,
2024-03-23,21.1,0.0,False,
2024-03-24,18.6,0.0,False,
2024-03-25,12.9,0.0,False,
2024-03-26,7.9,0.0,False,
2024-03-27,9.3,0.0,False,
2024-03-28,11.3,0.0,False,
2024-03-29,8.1,0.0,False,
2024-03-30,7.6,0.0,False,
2024-03-31,7.0,0.0,False,
2024-04-02,10.8,0.0,False,
2024-04-03,14.4,0.0,False,
2024-04-04,16.8,0.0,False,
2024-04-05,18.6,0.0,False,
2024-04-09,13.9,0.0,False,
2024-04-10,16.8,0.0,False,
2024-04-11,21.4,0.0,False,
2024-04-12,21.3,0.0,False,
2024-04-13,23.2,0.0,False,
2024-04-14,23.2,0.0,False,
2024-04-15,24.1,0.0,False,
2024-04-16,22.7,0.0,False,
2024-04-17,18.9,0.0,False,
2024-04-18,18.1,0.0,False,
2024-04-19,17.1,0.0,False,
2024-04-20,20.1,0.0,False,
2024-04-21,19.3,0.0,False,
2024-04-22,15.8,0.0,False,
2024-04-23,14.1,0.0,False,
2024-04-24,14.2,0.0,False,
2024-04-25,15.1,0.0,False,
2024-04-26,14.3,0.0,False,
2024-04-27,11.6,0.0,False,
2024-04-28,13.3,0.0,False,
2024-04-29,14.8,0.0,False,
2024-04-30,14.2,0.0,False,
2024-05-01,11.8,0.0,False,
2024-05-02,11.5,0.0,False,
2024-05-03,14.2,0.0,False,
2024-05-04,17.3,0.0,False,
2024-05-05,16.6,0.0,False,
2024-05-06,16.1,0.0,False,
2024-05-07,18.3,0.0,False,
2024-05-08,19.0,0.0,False,
2024-05-09,21.8,0.0,False,
2024-05-10,23.4,0.0,False,
2024-05-11,23.1,0.0,False,
2024-05-12,23.6,0.0,False,
2024-05-13,23.2,0.0,False,
2024-05-14,16.8,0.0,False,
2024-05-15,15.6,0.0,False,
2024-05-16,14.4,0.0,False,
2024-05-17,15.6,0.0,False,
2024-05-18,17.6,0.0,False,
2024-05-19,17.7,0.0,False,
2024-05-23,20.1,0.0,False,
2024-05-24,21.4,0.0,False,
2024-05-25,23.0,0.0,False,
2024-05-26,23.7,0.0,False,
2024-05-27,25.2,0.0,False,
2024-05-28,25.1,0.0,False,
2024-05-29,27.7,0.0,False,
2024-05-30,28.4,0.0,False,
2024-05-31,24.2,0.0,False,
2024-06-01,21.7,0.0,False,
2024-06-02,22.0,0.0,False,
2024-06-03,23.7,0.0,False,
2024-06-04,25.3,0.0,False,
2024-06-05,27.8,0.0,False,
2024-06-06,28.2,0.0,False,
2024-06-07,27.7,0.0,False,
2024-06-08,21.0,0.0,False,
2024-06-09,20.8,0.0,False,
2024-06-10,18.4,0.0,False,
2024-06-11,20.6,0.0,False,
2024-06-12,20.9,0.0,False,
2024-06-13,21.8,0.0,False,
2024-06-14,24.8,0.0,False,
2024-06-15,24.6,0.0,False,
2024-06-16,24.9,0.0,False,
2024-06-17,24.9,0.0,False,
2024-06-18,22.1,0.0,False,
2024-06-19,20.3,0.0,False,
2024-06-20,17.9,0.0,False,
2024-06-21,22.3,0.0,False,
2024-06-22,25.4,0.0,False,
2024-06-23,25.7,0.0,False,
2024-06-24,26.5,0.0,False,
2024-06-25,28.0,0.0,False,
2024-06-26,25.7,0.0,False,
2024-06-27,27.5,0.0,False,
2024-06-28,23.9,0.0,False,
2024-06-29,20.2,0.0,False,
2024-06-30,22.1,0.0,False,
2024-07-01,25.4,0.0,False,
2024-07-02,25.5,0.0,False,
2024-07-03,27.5,0.0,False,
2024-07-04,30.5,0.0,False,
2024-07-05,31.2,0.0,False,
2024-07-06,30.1,0.0,False,
2024-07-07,25.9,0.0,False,
2024-07-08,27.1,0.0,False,
2024-07-09,27.6,0.0,False,
2024-07-10,28.5,0.0,False,
2024-07-13,27.4,0.0,False,
2024-07-14,27.8,0.0,False,
2024-07-15,26.8,0.0,False,
2024-07-16,27.3,0.0,False,
2024-07-17,28.8,0.0,False,
2024-07-18,30.3,0.0,False,
2024-07-19,32.0,0.0,False,
2024-07-20,30.6,0.0,False,
2024-07-21,28.7,0.0,False,
2024-07-22,28.7,0.0,False,
2024-07-23,32.5,0.0,False,
2024-07-24,34.0,0.0,False,
2024-07-25,34.0,0.0,False,
2024-07-26,32.4,0.0,False,
2024-07-27,32.6,0.0,False,
2024-07-28,32.5,0.0,False,
2024-07-29,31.1,0.0,False,
2024-07-30,32.0,0.0,False,
2024-07-31,32.5,0.0,False,
2024-01-01,6.9,0.0,False,
2024-01-02,6.1,0.0,False,
2024-01-03,11.2,0.0,False,
2024-01-04,9.7,0.0,False,
2024-01-05,7.5,0.0,False,
2024-01-06,7.0,0.0,False,
2024-01-07,6.7,0.0,False,
2024-01-09,6.3,0.0,False,
2024-01-10,6.7,0.0,False,
2024-01-11,5.8,0.0,False,
2024-01-12,4.5,0.0,False,
2024-01-13,6.3,0.0,False,
2024-01-14,7.9,0.0,False,
2024-01-15,11.7,0.0,False,
2024-01-16,13.3,0.0,False,
2024-01-17,11.5,0.0,False,
2024-01-18,11.9,0.0,False,
2024-01-19,7.3,0.0,False,
2024-01-20,6.9,0.0,False,
2024-01-21,8.7,0.0,False,
2024-01-22,7.1,0.0,False,
2024-01-23,10.1,0.0,False,
2024-01-24,12.4,0.0,False,
2024-01-27,13.2,0.0,False,
2024-01-28,12.5,0.0,False,
2024-01-29,12.1,0.0,False,
2024-01-30,10.5,0.0,False,
2024-01-31,8.3,0.0,False,
2024-02-01,11.0,0.0,False,
2024-02-02,10.8,0.0,False,
2024-02-03,11.0,0.0,False,
2024-02-04,11.1,0.0,False,
2024-02-05,10.2,0.0,False,
2024-02-06,10.2,0.0,False,
2024-02-07,9.5,0.0,False,
2024-02-08,10.0,0.0,False,
2024-02-10,8.1,0.0,False,
2024-02-11,6.1,0.0,False,
2024-02-12,10.3,0.0,False,
2024-02-13,13.0,0.0,False,
2024-02-14,14.0,0.0,False,
2024-02-15,12.8,0.0,False,
2024-02-16,12.3,0.0,False,
2024-02-17,11.3,0.0,False,
2024-02-18,11.8,0.0,False,
2024-02-19,13.4,0.0,False,
2024-02-20,12.7,0.0,False,
2024-02-21,11.3,0.0,False,
2024-02-22,11.1,0.0,False,
2024-02-23,7.1,0.0,False,
2024-02-24,7.1,0.0,False,
2024-02-25,9.8,0.0,False,
2024-02-26,9.0,0.0,False,
2024-02-27,8.0,0.0,False,
2024-02-28,9.4,0.0,False,
2024-02-29,8.9,0.0,False,
2024-03-01,8.2,0.0,False,
2024-03-02,6.4,0.0,False,
2024-03-03,6.4,0.0,False,
2024-03-04,9.5,0.0,False,
2024-03-05,10.0,0.0,False,
2024-03-06,9.4,0.0,False,
2024-03-07,8.7,0.0,False,
2024-03-08,7.0,0.0,False,
2024-03-09,6.2,0.0,False,
2024-03-10,8.1,0.0,False,
2024-03-11,10.2,0.0,False,
2024-03-12,11.0,0.0,False,
2024-03-13,12.9,0.0,False,
2024-03-14,12.4,0.0,False,
2024-03-15,12.8,0.0,False,
2024-03-16,13.5,0.0,False,
2024-03-17,15.9,0.0,False,
2024-03-18,16.5,0.0,False,
2024-03-19,18.0,0.0,False,
2024-03-20,17.8,0.0,False,
